characteristic,characteristic_phrase,confidence,internal_value,rfq_id,sentence_index,source_sentence,v4_decision,v4_threshold,v5_source,value_phrase
certification,standard certification package,1.585365853658537,NN,RFQ731-004655,8,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
certification,standard certification documentation,1.585365853658537,NN,RFQ731-004656,9,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001861,9,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-001861,5,We require the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
powerSupply,standard power supply,1.585365853658537,1,RFQ731-001859,5,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-004955,15,The equipment is required to support custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-002706,17,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001862,9,We would prefer standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-001862,5,The proposed solution must provide the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-003786,9,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-003786,5,We require the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-000475,9,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-000475,18,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-000476,5,We require the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
stromEingaenge,dedicated current-input channel,1.585365853658537,IS1,RFQ731-002707,11,The equipment is required to support a dedicated current-input channel.,ACCEPT,1.5,V4_DECISION_LAYER,dedicated current-input channel
certification,standard certification package,1.585365853658537,NN,RFQ731-002706,9,The equipment is required to support the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-004955,5,We require an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
certification,standard certification package,1.585365853658537,NN,RFQ731-000471,8,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-003788,17,The equipment is required to support custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-001867,14,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-001867,4,The application requires the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
stromSchaltbar,enhanced switchable current-output,1.585365853658537,CS2,RFQ731-001867,10,The application requires an enhanced switchable current-output capability.,ACCEPT,1.2,V4_DECISION_LAYER,enhanced switchable current-output
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-002699,5,The application requires an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-002700,14,The proposed solution must provide the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-001865,4,The application requires an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
stromEingaenge,one current input,1.585365853658537,IS1,RFQ731-001865,10,The equipment is required to support one current input.,ACCEPT,1.5,V4_DECISION_LAYER,one current input
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-002700,8,We require a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
certification,standard certification package,1.585365853658537,NN,RFQ731-001866,9,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-001866,16,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-001866,8,"Where available, we would like a non-hazardous installation area.",ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-004658,15,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
certification,standard certification package,1.585365853658537,NN,RFQ731-004659,9,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
stromEingaenge,one current input,1.585365853658537,IS1,RFQ731-003790,12,The equipment is required to support one current input.,ACCEPT,1.5,V4_DECISION_LAYER,one current input
certification,standard certification documentation,1.585365853658537,NN,RFQ731-003791,9,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-003791,3,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,standard power supply,1.585365853658537,1,RFQ731-004262,5,The equipment is required to support standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
binaerDigitalOpenColl_MN,digital open-collector input,1.585365853658537,MN1,RFQ731-001866,14,The equipment is required to support a digital open-collector input.,ACCEPT,1.4,V4_DECISION_LAYER,digital open-collector input
stromSchaltbar,enhanced switchable current-output,1.585365853658537,CS2,RFQ731-002700,11,The equipment is required to support an enhanced switchable current-output capability.,ACCEPT,1.2,V4_DECISION_LAYER,enhanced switchable current-output
certification,standard certification package,1.585365853658537,NN,RFQ731-002701,9,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-003789,12,We require the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-004263,3,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-004263,14,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
powerSupply,standard power supply,1.585365853658537,1,RFQ731-000471,4,"If possible, please provide standard power supply.",ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-004263,5,The equipment is required to support the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-003791,16,The equipment is required to support custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-000471,14,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
certification,standard certification documentation,1.585365853658537,NN,RFQ731-000470,10,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-000469,5,We require the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-000468,8,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-003789,4,The application requires the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-003789,7,The application requires a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
stromSchaltbar,enhanced switchable current-output,1.585365853658537,CS2,RFQ731-003789,10,The application requires an enhanced switchable current-output capability.,ACCEPT,1.2,V4_DECISION_LAYER,enhanced switchable current-output
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-003790,3,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
stromEingaenge,dedicated current-input channel,1.585365853658537,IS1,RFQ731-000471,11,The equipment is required to support a dedicated current-input channel.,ACCEPT,1.5,V4_DECISION_LAYER,dedicated current-input channel
certification,standard certification package,1.585365853658537,NN,RFQ731-000472,10,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-000472,16,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
certification,standard certification package,1.585365853658537,NN,RFQ731-000469,9,The equipment is required to support the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
binaerDigitalOpenColl_MN,digital open-collector input,1.585365853658537,MN1,RFQ731-001854,14,The equipment is required to support a digital open-collector input.,ACCEPT,1.4,V4_DECISION_LAYER,digital open-collector input
stromEingaenge,dedicated current-input channel,1.585365853658537,IS1,RFQ731-000482,11,The equipment is required to support a dedicated current-input channel.,ACCEPT,1.5,V4_DECISION_LAYER,dedicated current-input channel
stromEingaenge,dedicated current-input channel,1.585365853658537,IS1,RFQ731-003779,11,The equipment is required to support a dedicated current-input channel.,ACCEPT,1.5,V4_DECISION_LAYER,dedicated current-input channel
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-003780,2,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-004267,12,The proposed solution must provide the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
certification,standard certification package,1.585365853658537,NN,RFQ731-004267,8,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-000481,5,We require an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-000482,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,standard power supply,1.585365853658537,1,RFQ731-000479,4,"If possible, please provide standard power supply.",ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-004264,4,The equipment is required to support the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-000480,9,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
certification,standard certification package,1.585365853658537,NN,RFQ731-002712,9,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001856,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001857,9,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-004265,5,The equipment is required to support the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
stromEingaenge,one current input,1.585365853658537,IS1,RFQ731-004265,12,The equipment is required to support one current input.,ACCEPT,1.5,V4_DECISION_LAYER,one current input
certification,standard certification package,1.585365853658537,NN,RFQ731-004266,10,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-003780,4,The equipment is required to support the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-000484,12,The proposed solution must provide the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
binaerDigitalOpenColl_MN,digital open-collector input,1.585365853658537,MN1,RFQ731-000480,12,The equipment is required to support a digital open-collector input.,ACCEPT,1.4,V4_DECISION_LAYER,digital open-collector input
stromSchaltbar,enhanced switchable current-output,1.585365853658537,CS2,RFQ731-002715,10,The equipment is required to support an enhanced switchable current-output capability.,ACCEPT,1.2,V4_DECISION_LAYER,enhanced switchable current-output
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-002714,3,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-002714,16,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-002714,5,We require an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-002715,12,The application requires the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-003778,6,The equipment is required to support the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-003778,9,The proposed solution must provide a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
dev_advMeterVerification,advanced meter verification,1.585365853658537,1,RFQ731-000483,13,The equipment is required to support advanced meter verification.,ACCEPT,1.5,V4_DECISION_LAYER,advanced meter verification
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-000483,4,We require the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-001852,5,The equipment is required to support the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-001850,4,We require the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-000482,14,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
certification,standard certification documentation,1.585365853658537,NN,RFQ731-004653,10,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-004653,6,The application requires the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-002713,10,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-004958,9,The equipment is required to support a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
certification,standard certification package,1.585365853658537,NN,RFQ731-002715,8,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-004959,3,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-004959,5,The application requires an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
certification,standard certification package,1.585365853658537,NN,RFQ731-003779,9,We would prefer the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-000478,4,The equipment is required to support the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-000479,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-000480,8,The proposed solution must provide a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-003784,5,The equipment is required to support the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-001858,9,The equipment is required to support the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-002711,3,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-002709,5,"If possible, please provide the standard electrical supply option.",ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
dev_advMeterVerification,advanced meter verification,1.585365853658537,1,RFQ731-002710,15,The equipment is required to support advanced meter verification.,ACCEPT,1.5,V4_DECISION_LAYER,advanced meter verification
certification,standard certification package,1.585365853658537,NN,RFQ731-002708,8,"Where available, we would like the standard certification package.",ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-000482,2,We would prefer standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-002705,15,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-002705,4,The equipment is required to support the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-002705,7,We require a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
binaerDigitalOpenColl_MN,digital open-collector input,1.585365853658537,MN1,RFQ731-002707,13,The equipment is required to support a digital open-collector input.,ACCEPT,1.4,V4_DECISION_LAYER,digital open-collector input
dev_advMeterVerification,advanced meter verification,1.585365853658537,1,RFQ731-002707,14,The equipment is required to support advanced meter verification.,ACCEPT,1.5,V4_DECISION_LAYER,advanced meter verification
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-004956,3,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,standard power supply,1.585365853658537,1,RFQ731-002707,4,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-003785,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-003785,15,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-002705,2,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-000482,15,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-002708,11,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
powerSupply,standard power supply,1.585365853658537,1,RFQ731-002708,4,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-002708,7,We require a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
powerSupply,standard power supply,1.585365853658537,1,RFQ731-004654,5,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
stromEingaenge,one current input,1.585365853658537,IS1,RFQ731-004654,11,The equipment is required to support one current input.,ACCEPT,1.5,V4_DECISION_LAYER,one current input
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-002710,5,We require the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
stromEingaenge,one current input,1.585365853658537,IS1,RFQ731-002710,12,The equipment is required to support one current input.,ACCEPT,1.5,V4_DECISION_LAYER,one current input
certification,standard certification package,1.585365853658537,NN,RFQ731-001859,9,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-003783,4,The equipment is required to support an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-003782,4,"Where available, we would like an alternative power supply.",ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-004265,15,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
binaerDigitalOpenColl_MN,digital open-collector input,1.585365853658537,MN1,RFQ731-000483,11,The equipment is required to support a digital open-collector input.,ACCEPT,1.4,V4_DECISION_LAYER,digital open-collector input
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-000481,16,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-004956,5,The equipment is required to support an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
certification,standard certification package,1.585365853658537,NN,RFQ731-004957,8,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-004957,2,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-001858,5,The application requires an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
stromEingaenge,dedicated current-input channel,1.585365853658537,IS1,RFQ731-001858,12,The equipment is required to support a dedicated current-input channel.,ACCEPT,1.5,V4_DECISION_LAYER,dedicated current-input channel
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-001857,5,"Where available, we would like the alternative electrical supply option.",ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-004279,4,We require the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
stromSchaltbar,enhanced switchable current-output,1.585365853658537,CS2,RFQ731-002754,12,The proposed solution must provide an enhanced switchable current-output capability.,ACCEPT,1.2,V4_DECISION_LAYER,enhanced switchable current-output
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-002755,2,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-002755,17,The equipment is required to support custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-001817,8,The equipment is required to support a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-001815,4,The equipment is required to support the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-001816,13,We require the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-003747,4,The equipment is required to support the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-002734,4,The proposed solution must provide the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-000525,8,We would prefer the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-000525,2,We would prefer standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-000525,4,The application requires the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-000525,7,The application requires a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-002753,15,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
powerSupply,standard power supply,1.585365853658537,1,RFQ731-001816,5,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-001816,8,"Where available, we would like a non-hazardous installation area.",ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
stromSchaltbar,enhanced switchable current-output,1.585365853658537,CS2,RFQ731-001816,11,The equipment is required to support an enhanced switchable current-output capability.,ACCEPT,1.2,V4_DECISION_LAYER,enhanced switchable current-output
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-004639,4,"Where available, we would like an alternative power supply.",ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-003748,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
binaerDigitalOpenColl_MN,binaerdigitalopencoll mn configuration,1.585365853658537,MN2,RFQ731-000531,13,"Where available, we would like the required binaerDigitalOpenColl_MN configuration.",ACCEPT,1.4,V4_DECISION_LAYER,binaerdigitalopencoll mn configuration
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-000529,3,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-000529,5,We require an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-004638,4,The proposed solution must provide the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-000527,12,The application requires the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
certification,standard certification documentation,1.585365853658537,NN,RFQ731-000527,9,"If possible, please provide standard certification documentation.",ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-001814,17,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
stromEingaenge,one current input,1.585365853658537,IS1,RFQ731-001814,12,The equipment is required to support one current input.,ACCEPT,1.5,V4_DECISION_LAYER,one current input
